s,facility_name,County,Subcounty,Latitude,Longitude,Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
15283,najile dispensary,kajiado,kajiado west,-1.21692,36.46369,Ewuaso Oo Nkidong'i Ward
