facility_name,orgUnit,orgUnit_level,dataElement_name,dataElement_code,dataElement,dx_type,period,value,County,Subcounty,Ward,uid_record,Latitude,Longitude
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202307,3,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_BZbUjXynxfr_202307,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202307,3,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_sTjfhcH5iXK_202307,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,Brucellosis,,nb9cfWgxYFc,dataElement,202308,4,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_nb9cfWgxYFc_202308,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202308,8,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202308,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202309,4,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202309,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202309,15,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_BZbUjXynxfr_202309,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202310,3,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202310,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202310,6,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_i2eE15DhmMB_202310,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202310,35,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_BZbUjXynxfr_202310,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202310,1,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_sTjfhcH5iXK_202310,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202403,2,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202403,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202405,61,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_BZbUjXynxfr_202405,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202406,3,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202406,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202406,58,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_i2eE15DhmMB_202406,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202407,3,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202407,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202407,4,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_BZbUjXynxfr_202407,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202408,5,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202408,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202409,5,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202409,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202410,5,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202410,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202411,3,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202411,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202412,5,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202412,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202501,3,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202501,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202502,5,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202502,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202505,1,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202505,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202505,23,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_i2eE15DhmMB_202505,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,Brucellosis,,nb9cfWgxYFc,dataElement,202506,1,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_nb9cfWgxYFc_202506,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202506,5,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202506,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202507,7,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202507,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202507,100,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_BZbUjXynxfr_202507,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Fresh Still Birth,,rYn8RCcHJg1,dataElement,202508,1,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_rYn8RCcHJg1_202508,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202508,9,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202508,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,Brucellosis,,nb9cfWgxYFc,dataElement,202509,1,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_nb9cfWgxYFc_202509,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202509,1,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_aqtAtDtbywp_202509,-2.32868,36.96297
mailwa dispensary,UY8nK9KsUAn,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202509,6,kajiado county,kajiado central sub county,Matapato South Ward,UY8nK9KsUAn_UqKC1DJnymn_202509,-2.32868,36.96297
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202201,2,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202201,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202201,331,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202201,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202202,1,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202202,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202202,113,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202202,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202203,2,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202203,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202203,325,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202203,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202204,1,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202204,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202204,178,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202204,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202205,6,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202205,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202205,117,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202205,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202207,6,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202207,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202207,98,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202207,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202207,3,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202207,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202208,10,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_syjjPqXbjTm_202208,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202208,144,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202208,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202208,9,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202208,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202209,12,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202209,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202209,16,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202209,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202209,570,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202209,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202209,12,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202209,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202210,10,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202210,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202210,45,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202210,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202210,485,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202210,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202210,20,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202210,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202211,7,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202211,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202211,61,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202211,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202211,1100,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202211,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202301,2,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202301,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202301,87,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202301,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202301,241,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202301,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202301,52,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202301,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202302,96,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202302,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202303,6,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202303,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202303,84,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202303,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Birth with diformities,,HoSs9vjU8di,dataElement,202304,1,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_HoSs9vjU8di_202304,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202304,22,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202304,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202304,6,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202304,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202304,124,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202304,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 PPH (Post Partum Haemorrage),,xAAEwRrU8EH,dataElement,202304,2,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_xAAEwRrU8EH_202304,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202305,38,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202305,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202305,119,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202305,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202305,4,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202305,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202306,32,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202306,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202306,93,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202306,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202306,5,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202306,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202307,2,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202307,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202307,50,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202307,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202307,8,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202307,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202308,3,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202308,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202308,52,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202308,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202308,78,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202308,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202308,11,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202308,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202309,134,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202309,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202310,2,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202310,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202310,56,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202310,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202310,114,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202310,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202310,10,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202310,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202311,1,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202311,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202311,12,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202311,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202311,143,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202311,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202311,10,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202311,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202312,5,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202312,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202312,32,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202312,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202401,2,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_syjjPqXbjTm_202401,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202401,15,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202401,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202401,34,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202401,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202401,10,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202401,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202402,3,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202402,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202402,11,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202402,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202402,28,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202402,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202402,8,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_sTjfhcH5iXK_202402,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202403,1,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202403,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202403,3,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202403,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202403,33,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_BZbUjXynxfr_202403,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202404,3,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_UqKC1DJnymn_202404,-2.2003,36.91841
maparasha dispensary,FdXrUkyzjRc,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202404,36,kajiado county,kajiado central sub county,Matapato North Ward,FdXrUkyzjRc_i2eE15DhmMB_202404,-2.2003,36.91841
